had1,had2,z1,z2,mins,maxx,fit_line
310.0,100.0,0.25,0.9,0.0816940892709432,0.12202144657733924,0.1021002820390385
310.0,100.0,0.35,0.15,-0.006046760718646999,-0.0018873309937679843,-0.003948481693719758
310.0,100.0,0.35,0.20357142857142857,-0.005852244240289932,0.00022555522387847195,-0.0028156085279203427
310.0,100.0,0.35,0.2571428571428571,-0.004917149875577503,0.0031652250399956607,-0.0009268804082032682
310.0,100.0,0.35,0.3107142857142857,-0.0036073955803891137,0.0065139696213112365,0.0013960339652551257
310.0,100.0,0.35,0.36428571428571427,-0.001955205780719592,0.010138792557443117,0.004030063762021963
310.0,100.0,0.35,0.4178571428571428,0.00010913888485174221,0.014173856128474969,0.007072927280640438
310.0,100.0,0.35,0.4714285714285714,0.002590727691037254,0.01866504962889032,0.0105499375178569
310.0,100.0,0.35,0.525,0.005587084252660948,0.023792700479425076,0.014599796210421543
310.0,100.0,0.35,0.5785714285714285,0.009092185454232422,0.029574808508897585,0.01922834193639752
310.0,100.0,0.35,0.6321428571428571,0.012826563886060176,0.03589718275889054,0.02433266013121178
310.0,100.0,0.35,0.6857142857142857,0.01679854408030027,0.04257665681208117,0.02975437771657068
310.0,100.0,0.35,0.7392857142857143,0.020872684998753405,0.04937446700549856,0.03529151442972829
310.0,100.0,0.35,0.7928571428571428,0.02491710612233058,0.05608986919354548,0.04077394995002397
310.0,100.0,0.35,0.8464285714285714,0.028838620147749117,0.06257832915840071,0.04607960456579264
310.0,100.0,0.35,0.9,0.032619623686855136,0.06887870720677046,0.05119270964116784
310.0,100.0,0.45,0.15,-0.012037707294857402,-0.009081225521373717,-0.010607121936179527
310.0,100.0,0.45,0.20357142857142857,-0.01465047175313235,-0.01100886588243106,-0.012910053681832283
310.0,100.0,0.45,0.2571428571428571,-0.016671565284967063,-0.012248172904943797,-0.014520863006011821
310.0,100.0,0.45,0.3107142857142857,-0.018069443131222926,-0.012883985266494424,-0.015540335027832902
