,Unnamed: 0,Unnamed: 0.1,had1,had2,z1,z2,mins,maxx,fit_line,conv,valid_min,valid_max,reference
133,133,133,310.0,105.0,0.35,0.3670000000000001,-0.045452498742035295,-0.03278908569415393,,-0.03963322030268246,True,True,0.08924812356815197
134,134,134,310.0,105.0,0.35,0.439,-0.05413705243995396,-0.03941431719847171,,-0.047599098279696064,True,True,0.09734431711984508
135,135,135,310.0,105.0,0.35,0.511,-0.06279363989195082,-0.045901132735402604,,-0.0554041303460357,True,True,-0.0060817021593063715
136,136,136,310.0,105.0,0.35,0.583,-0.07226742289664334,-0.05283515813291642,,-0.06377547181550873,True,True,-0.005978325063309704
137,137,137,310.0,105.0,0.35,0.6559999999999999,-0.08244475958352442,-0.06036587833725304,,-0.07277105481261101,True,True,-0.005064853762878098
138,138,138,310.0,105.0,0.35,0.728,-0.09399603198773296,-0.06869310285082846,,-0.08281407892687716,True,True,-0.003581934994692537
139,139,139,310.0,105.0,0.35,0.8,-0.1051723934392189,-0.07635103456045275,,-0.09229968628830193,True,True,-0.0016209754451922665
140,140,140,310.0,105.0,0.45,0.15,-0.012532409115820054,-0.008749753865094764,,-0.010660377338150749,True,True,0.0009169573936334672
141,141,141,310.0,105.0,0.45,0.222,-0.02541477319578442,-0.017880191146339982,,-0.021884997915905414,True,True,0.004058307985806839
142,142,142,310.0,105.0,0.45,0.294,-0.03706510404090146,-0.02609642198666803,,-0.03212107409412733,True,True,0.007938777353969051
143,143,143,310.0,105.0,0.45,0.3670000000000001,-0.04661289337154923,-0.03264915365991081,,-0.04045415507333172,True,True,0.01256335599431045
144,144,144,310.0,105.0,0.45,0.439,-0.054703550967485866,-0.03805251314775633,,-0.04744030992191662,True,True,0.01782016069611016
145,145,145,310.0,105.0,0.45,0.511,-0.06267424948666278,-0.043154431085870214,,-0.05415705642879263,True,True,0.023533164450475253
146,146,146,310.0,105.0,0.45,0.583,-0.07121102626154113,-0.04841042120319626,,-0.06129574601349778,True,True,0.02947614695209455
147,147,147,310.0,105.0,0.45,0.6559999999999999,-0.08074272435372418,-0.05404574905136387,,-0.06924496904242024,True,True,0.03544973505158671
148,148,148,310.0,105.0,0.45,0.728,-0.0915795293619681,-0.06025600509608278,,-0.07812624893845528,True,True,0.041305214452426894
149,149,149,310.0,105.0,0.45,0.8,-0.10245674072961068,-0.06641622205568085,,-0.08692149529051729,True,True,0.047005379166905815
150,150,150,310.0,105.0,0.6,0.15,-0.01450021049237756,-0.010440130303718632,,-0.012715643591705407,True,True,-0.011082853420528477
151,151,151,310.0,105.0,0.6,0.222,-0.027596731921122386,-0.020097041265002637,,-0.024205123673824654,True,True,-0.013792137966952066
152,152,152,310.0,105.0,0.6,0.294,-0.038518230566470926,-0.02834410438816723,,-0.03378100639173976,True,True,-0.01590941690236955
153,153,153,310.0,105.0,0.6,0.3670000000000001,-0.04667816476797558,-0.03430916195577753,,-0.04092249257119844,True,True,-0.017500873370813734
154,154,154,310.0,105.0,0.6,0.439,-0.05289285934848837,-0.03881405682191467,,-0.04634022762376156,True,True,-0.01856712633402499
155,155,155,310.0,105.0,0.6,0.511,-0.05859642654940136,-0.04291519715672735,,-0.05129618078097768,True,True,-0.019006969876985403
156,156,156,310.0,105.0,0.6,0.583,-0.06438699104473791,-0.04701448841004391,,-0.05628878576942326,True,True,-0.018758138344005453
157,157,157,310.0,105.0,0.6,0.6559999999999999,-0.07089519669910269,-0.05158290259870816,,-0.061883128255699416,True,True,-0.01767763619959429
158,158,158,310.0,105.0,0.6,0.728,-0.08006879521281053,-0.056628368198339774,,-0.06916316938059873,True,True,-0.015692722565288822
159,159,159,310.0,105.0,0.6,0.8,-0.09133568695456275,-0.061291051128986036,,-0.07739680654764018,True,True,-0.01281722911448816
