,NUP,NDO,NST,NSEA,AST,BUP,BSEA,PP,MSS,chi
257,0.1211711170063053,-0.1351416060959784,-0.1201344270611683,-0.07742078710520628,2.2294297959133007,3.853608965418904,3.309087852548371,3.208314550974405,0.4140486131974994,113.45891065612824
260,0.1192954517880615,-0.0974244176357228,-0.1224174644751746,-0.08094710383974141,2.168292467850314,3.943948917418623,3.043136207430159,4.4972412194115465,0.5302322530810779,113.24726115334923
261,0.07730195483771488,-0.09926860681086508,-0.100176525108578,-0.04730352850264462,1.895945149790134,3.291764659922632,2.1971569779644637,3.047290293024286,0.3266528692957684,110.52521942391728
262,0.06098407005228326,-0.08766693192728299,-0.08583133761401943,-0.03643518329047632,1.753020152931102,2.9735442087423314,1.93484636373866,2.647200130070436,0.2511827193588844,118.7204452448691
264,0.08771409078155759,-0.09775325205405802,-0.1248557538669953,-0.04925255376063942,2.2910054021302395,3.636646074198607,2.4057832801540733,4.105781836192795,0.4244091150568993,113.71969346099623
265,0.1288661036995862,-0.1176192780919404,-0.1371314783515144,-0.08785451248158396,2.2876657659357384,3.2728140440584435,2.812369851982019,2.776690742225426,0.3713851894676899,116.29405854888014
266,0.08258906737987592,-0.1225791163394185,-0.10117937968364,-0.05261904276810087,1.9599947515145235,2.7931698154400757,2.040910044296016,2.2861532054092897,0.296364273500953,116.80160717850023
267,0.08416567234470151,-0.1137447664622902,-0.0990414821963428,-0.05044015478579866,1.949485605683431,2.94253293720051,1.823426733502615,2.639494485637194,0.310423556968364,108.582279194266
268,0.1069716172912571,-0.1268471363884595,-0.07405774923879098,-0.06798360409540154,1.676619905405274,3.327227931876592,2.541968558639544,3.016829594448702,0.3970388100989266,116.34245803262682
270,0.08982710006404115,-0.0972231403088666,-0.1240853177983624,-0.04465633681520157,2.2396039329494006,3.538340552322005,1.758153584203452,2.043828336716316,0.2037433364919405,108.94042559377796
271,0.1265549347665702,-0.1077611558479507,-0.09491387507758647,-0.06566018612551315,1.872607478306585,4.159112952446895,2.410591155694349,2.8884415342391563,0.3557714708051058,108.56157853009049
272,0.07606073279271429,-0.1065198349352006,-0.0690453130190834,-0.051174474432263035,1.565999607677982,2.854275829825168,2.233625047026435,3.8084891575494098,0.4317929892192607,120.32631405073806
273,0.07564239466946024,-0.1283410441053568,-0.1069082124617905,-0.039965823544259566,2.053827259871694,2.744681533290811,1.413204503401427,2.38222320946644,0.2975576836765867,120.75553322025559
274,0.1131338774826458,-0.109178948735806,-0.1055512819095139,-0.06299802172664054,1.8356815045938628,4.4303334896987385,3.302893187953583,2.765791287356375,0.3048894691289842,112.69681063628173
280,0.1091214338922451,-0.1106579293730567,-0.1172424367808183,-0.071563090222899,2.250735438004996,3.495610125044115,2.6971408762199123,4.21542989414427,0.502637296076118,110.86726001806495
281,0.0887169918520453,-0.09684260636522626,-0.1309487464239913,-0.0559082597216326,2.2578082769981984,3.175065014822251,2.1514576542817068,4.282718434703759,0.4631866393149195,108.7541466899478
282,0.07874515055712772,-0.09932958811513397,-0.09610756597715166,-0.054442804863063465,1.916987148537774,2.58118511772882,1.8148560712474704,3.2780778270766517,0.3605990231396373,115.2902698864742
284,0.0803755596328086,-0.1063161950885927,-0.133974139121321,-0.041777780654771716,2.412279474203639,2.7621897283397567,1.3906116686865402,1.892513464869904,0.2034539907594999,120.01035707587751
286,0.0958419678139189,-0.1119804389780072,-0.149251892825885,-0.068439703281013,2.417350331030779,3.2828253555796034,2.913133373365578,3.928536550286957,0.4422171901761297,110.63036621624609
288,0.0914565447606893,-0.1087716745789064,-0.1123922314096587,-0.04858332690656987,2.0852832748613617,3.169326870332299,1.693238007558096,2.62311804545635,0.3058607285337404,106.7826810286542
291,0.08251299825730413,-0.1000854882757446,-0.1112501108722043,-0.04712644763924455,2.092796832307857,2.789913311007684,1.688249529628413,2.727161120392999,0.2975979287201101,110.17944833938377
292,0.06910995291651925,-0.1035847399869102,-0.1183297826484817,-0.045314125899753865,2.324858329153771,2.770797673882809,2.019539949634324,4.279436399311246,0.4510458336951175,119.28795269303372
295,0.08705723119338052,-0.1099858468283773,-0.1088430120993839,-0.05734884639030255,2.239939606083886,2.7008057024875707,2.056424193723867,4.3224670757394,0.4939230020345173,115.20905410873353
296,0.1081318682914242,-0.1046165091624361,-0.1306843178866078,-0.06362268418889691,2.346099791612925,3.461570376009368,2.124926878722887,2.12441375910286,0.2633783331668697,110.29758850487116
298,0.093481128505001,-0.09420737179293093,-0.1104457854445689,-0.05610206013555378,2.073011908941083,3.196252032464377,2.041375536914978,3.624507204595949,0.3963671365250007,108.0711641739938
299,0.06258111707346771,-0.1046801684954716,-0.1158357069322101,-0.03544399570124564,2.147120828387549,3.068153004590558,1.978681445155244,3.228913790615366,0.3204131232784028,117.57740281328549
300,0.1034898586434443,-0.1160286048916719,-0.10405627103707402,-0.07844704397412064,2.106895122287054,2.940942619584076,2.86736934484985,4.503494764348009,0.5501488476250485,120.80463998249789
301,0.1180569058757647,-0.1212591110033904,-0.08900659490803756,-0.0694928616727971,1.6989907975819052,3.7192105406364577,2.650038715758842,2.7569677613917816,0.3524949199808773,107.9894402352491
303,0.09061782968312723,-0.1145032960616837,-0.1107069935287718,-0.0548897699766571,2.13658449072388,2.892098899172751,1.7840736508638149,2.290389780468632,0.2884054871612525,109.81792625084705
305,0.1248013572790975,-0.1266631467269894,-0.1151333914829282,-0.08141983872049904,2.0473046081756734,3.5480342182080333,2.956871694262913,2.781813709888899,0.3897198896682786,112.87761458123043
306,0.08274954598693843,-0.09346446652954728,-0.09727496485123308,-0.045078194094748635,2.055530149550179,3.100456897049773,1.6153289953065118,3.4185332856831114,0.3601504315083393,109.61760692269316
308,0.09944114527854901,-0.1035002501770778,-0.1200222917242555,-0.06051614425498565,2.1738030142147142,3.30030790043828,2.244393924307039,3.163973174409476,0.3526031945818988,108.3414467613878
309,0.1375290817274396,-0.09358074592039324,-0.1221015241631824,-0.08732750318168167,2.283982998457744,4.7651292640896745,3.556456672925308,4.499536577569752,0.5219751211825017,121.04649000897116
312,0.088982650088315,-0.1010930319728578,-0.09410996572382227,-0.0583527836442117,1.848231877494732,2.95163970883488,2.0842482343665902,2.387911429259993,0.2756359776782027,111.0924344581047
316,0.1150769168951511,-0.1120156864714514,-0.1022495449594704,-0.08157427469103302,1.838148410979662,3.619281284055718,3.252184992917195,3.40319369753403,0.4279346747140436,110.33790103956457
319,0.1095679553868148,-0.0998901284281856,-0.1139363290496916,-0.0639566208761984,2.017927107866543,3.968989955336582,2.4463704107447817,3.5195952171619536,0.4228021673508792,111.04701654943396
320,0.08091368017772023,-0.09511220636728926,-0.0873150040639437,-0.04752360346527661,1.854161264066572,2.71972162107111,1.556900146590852,2.675539139519296,0.2947163739286267,112.41644183719464
321,0.1100390583389882,-0.1139195585834712,-0.1325972807789633,-0.052061117691387764,2.2510171593002117,3.941718181298928,1.828579289498346,1.946746779131808,0.2451389027468843,118.44696353506676
325,0.1122707104418543,-0.09506841803905444,-0.1235699528102404,-0.05453426340446435,2.356724915503421,3.828971131002125,1.7103901407582558,2.9930178626420623,0.3285606033219192,114.25683822694404
326,0.09753217459272086,-0.09063511813259564,-0.07843103438555547,-0.04453222889028334,1.700055727514635,4.016431416203089,2.036580447320437,3.536547474408453,0.36664552449364796,120.74416856171267
328,0.127559406535903,-0.09906661313577493,-0.0927895961855434,-0.0628157704482315,1.9270148948494208,4.599269662198242,2.630209789368233,3.149906864751853,0.3414660661603717,112.70469995346468
329,0.155100142977182,-0.1105282859098017,-0.1107947256645151,-0.09244997088439408,1.862129575494855,5.0343204588611785,3.877973719513194,2.9142627668388394,0.3607772595331476,111.50038076698469
330,0.07374627263464492,-0.08412557566482605,-0.1448298271516527,-0.04273152346452373,2.465471465798752,2.89621928378531,1.2117895488320858,3.1760049230837213,0.3517780307362476,117.49587864211409
332,0.09164143878497416,-0.104098533034388,-0.1189452816512768,-0.04452192667035471,2.2371683321475984,3.391492913169765,1.806238865762894,2.2939404538521737,0.2467156741086549,114.38088363914223
333,0.09321697236227723,-0.1047780111030751,-0.1008352285042995,-0.05265674209849524,1.904953639059444,3.266988653303069,1.9648244874699687,2.2654112733121345,0.2745410717541517,110.43831097900222
336,0.09874380305229688,-0.1225035750040273,-0.1134468177764841,-0.05959342711471222,2.257267893774797,3.095142913803408,2.100092607624506,2.9946146916370666,0.3791487694712559,111.6086795470286
337,0.1089104648089594,-0.1194403477047147,-0.1511270453426257,-0.06505738324614753,2.6104222367901677,3.843739369445744,2.917894640030108,3.744015020320992,0.4447885693841481,116.71700987882816
338,0.1047325588407828,-0.1066478984267679,-0.1190559728723531,-0.05086404741445583,1.9677897377516889,3.859186828610912,2.183774520021046,2.961480623234072,0.3314376928901425,115.77523010206242
342,0.122099982326068,-0.1102593673281721,-0.1097376838514461,-0.07651715811960895,1.961349680906619,4.711789965125091,3.720412692289153,3.09657551379668,0.3642770057312198,112.3038155582301
345,0.1328979159924952,-0.1178158265469779,-0.1636700318595894,-0.08554545876754208,2.73509908785286,4.150256703672787,3.3777386798391382,3.167361940512188,0.4085066396365627,116.41669750298412
346,0.08991868324150476,-0.08141113645151854,-0.09438185348869277,-0.05488642001125287,1.987604424788656,3.1515503097641533,1.81994681967639,3.838183082603883,0.4281583730045525,119.72981390614883
348,0.124652833358068,-0.1086240671459689,-0.1201366476238339,-0.065748387294393,2.170186992195026,4.145955777139357,2.481655093450296,2.543827945472414,0.3232414734242239,108.96575885786999
349,0.1013981299851713,-0.1170320330208829,-0.1179043943055451,-0.06575423836519527,2.17693431461588,3.4071332351613464,2.7306176822603305,2.7489050975400984,0.3336647524960989,107.58736584699012
352,0.1153731138152854,-0.13381406202082,-0.0730547776028102,-0.07164345126919963,1.536817634187292,3.207218521976781,2.556905284932081,3.140196074664462,0.4267835172544808,117.07611105603416
353,0.11650364077947502,-0.09755268041948376,-0.1093358652244901,-0.056605338020015626,2.190469013817135,4.116802781378594,1.913826064214895,3.924250907540848,0.4483836189367032,113.3539573350832
354,0.07275931824657786,-0.1077799125861482,-0.1038796591325087,-0.03945011640819136,1.840413168880812,2.6951530155287338,1.664535980248709,2.5703769222271733,0.2648815509255857,112.94745199742813
356,0.07660752821356025,-0.1046241813041806,-0.1058591735461197,-0.052944635164959834,2.0277652716009147,3.157858800945645,2.6554001090055506,4.4489782448371935,0.4533584200220301,112.6724744331186
357,0.1547595063124289,-0.1257514842125312,-0.08973180735426567,-0.08921400645245679,1.817159851564201,4.632470214576953,3.290391450801617,3.906878312510147,0.5269352902257596,118.74439859614893
358,0.09367887321057662,-0.1122690842076602,-0.1316400998194928,-0.05487149692221984,2.251896884778664,2.8488484791971787,1.588638659204626,3.5722530479516035,0.4181887555006636,115.01643934566181
359,0.1272647181482562,-0.0911290387019364,-0.1247807724872884,-0.06330950600137343,2.0834966274882007,4.8715183319532045,2.884047489921585,4.7768645640672975,0.5084706216263549,119.74582594637741
362,0.1567600696306364,-0.1252896250974997,-0.1529364774921928,-0.0946567228073443,2.513923001793643,4.102825781938585,2.937102378437688,3.265840094277098,0.4749310947323038,116.75656243624208
363,0.0608712192304696,-0.1148490803696482,-0.08440038781964293,-0.028986431673274388,1.792806143477863,2.631444029419361,1.59698746506553,2.843674095149627,0.2786640790235793,121.91999781236505
367,0.1280600932326054,-0.1191462369173303,-0.07195873960319883,-0.07950973759363647,1.4576838155895782,3.8819973898364752,2.994533975720429,2.615550297234172,0.3500765894155695,112.84926431319624
368,0.13070935908902,-0.1037301182283523,-0.09507865959845893,-0.07947018304388849,1.894045862931606,4.406004022756678,3.1894509260003163,4.783314076992286,0.5728729313811924,121.74519889180941
371,0.1334806930097407,-0.1076951759323201,-0.1300362275229379,-0.07839775154387799,2.215659538838079,4.214199600450359,2.647334657690013,3.1089488446954268,0.4179458140729331,112.46288339562021
377,0.1174084322476034,-0.09346739869637304,-0.1192426138594208,-0.07657179487143488,2.198314454914315,4.179656416916551,3.044080341636371,3.2743589069600803,0.3983956558047131,115.00853506930478
378,0.06159052919247252,-0.1078200818858715,-0.1542573785905158,-0.04071875215405146,2.666592013607816,2.399940857621014,1.608646987126096,2.5924783170817585,0.2869136910974645,121.81498046916624
380,0.119224365799824,-0.09055294611280383,-0.1025449343551673,-0.05133346124034403,1.878819731306718,4.4261214002107145,1.9515499072777232,2.807055627209075,0.3208988323479151,117.39350243163885
382,0.08939962004051524,-0.1037688484228334,-0.09231763206555148,-0.05985921817903728,1.812706774528818,3.280623165013373,2.772443997972331,3.852273949108092,0.4194762545175468,110.29755386084132
383,0.0730666873003232,-0.09066649120369323,-0.1240801114009592,-0.041092778492929284,2.1780197087898703,2.612778748549296,1.241359061372707,3.32067863824557,0.3497198002799857,110.71398603669705
384,0.1738261738083106,-0.1225443908510058,-0.1382245406800749,-0.1080867565237368,2.221633137556215,4.697186887437923,3.685168627042935,3.332125031055309,0.4718928887987124,113.69069285726864
386,0.1514892018280997,-0.1169314404818382,-0.1029803820376793,-0.07770426265187788,2.081230564433645,5.419292022319762,3.537683813998549,3.690094311790128,0.4318906954121117,117.572906642715
388,0.1274518045853999,-0.1184954441379218,-0.1028784785474466,-0.0764129276746682,1.853482574321022,3.9859422194855183,2.844390493576761,3.057594476586551,0.3982837328884755,107.78314260033287
389,0.06478581064399494,-0.1056949973745913,-0.1622575644749941,-0.038935078582212936,2.663346923821804,2.217797663757075,1.322341174874352,2.4910007827934657,0.2550042684040165,113.21785019582693
390,0.1381898254460132,-0.1065843220922401,-0.1033650835497295,-0.08790878664493272,1.8352106662844527,4.253581475266127,3.201089877977732,3.0552035062972736,0.3973349044757705,108.97539931394978
391,0.1147739815986835,-0.1043935109305861,-0.1233379020324658,-0.05884645346283005,2.268546256337831,4.121285677712539,2.397034593153298,3.226439072004234,0.373450101992126,107.77001110895831
393,0.0799407386726277,-0.1074160045410526,-0.06726321375578234,-0.05717743440805596,1.4851855398561582,3.043415303880989,2.612751795857243,3.957286106207576,0.4535813331218908,122.43454084898536
396,0.1471492871312997,-0.1181227307834516,-0.1078067119375786,-0.08706369211914007,2.031475822074641,4.43020952810637,3.0776347715876966,2.503988909894356,0.3573192732485497,114.22934525543987
399,0.08020710732890249,-0.1179307004644672,-0.1003482466770663,-0.04463943580626757,1.7287566971591768,2.768372652428396,1.7552736830567,2.355970405282505,0.2787466027513836,113.66702726179909
400,0.1678523194165346,-0.1236430565437196,-0.0945197269218372,-0.1048066700654876,1.849761757653434,4.553948495707198,3.692409509110114,3.1310247756012184,0.444044713465949,115.3462836426568
401,0.07330181788452597,-0.1252044161265173,-0.1241887929189989,-0.04399840749746502,2.227625274179194,2.3506956082526878,1.3795676072596992,2.624990078092882,0.3130243940297565,115.127123677025
402,0.09341006391360647,-0.1111371120105518,-0.0915297927625026,-0.0604631701738359,1.9230722431676488,2.9217504863514288,2.039839095371335,3.872147598118418,0.4605837379002473,110.24722407309606
404,0.09703085719425077,-0.1220271205457069,-0.1364958549867555,-0.056409936850213685,2.488597803954562,3.220514229531129,2.051248579668752,2.964176390230989,0.3694542201077018,112.3295667497655
408,0.1111329337749081,-0.1067237331431323,-0.1028316712887075,-0.07398602949234545,1.815461325651596,4.015410142055559,3.50920851624314,3.513550809126443,0.4195961690144497,115.94714146406244
